"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교과프로그램수","교과수강학생수","특기적성프로그램수","특기적성수강학생수","프로그램수(계)","수강학생수(계)","방과후학교참여학생수","초등돌봄교실 오후돌봄운영교실수","초등돌봄교실 오후돌봄참여학생수","초등돌봄교실 저녁돌봄운영교실수","초등돌봄교실 저녁돌봄참여학생수","초등돌봄교실방과후학교 연계형돌봄운영교실수","초등돌봄교실방과후학교 연계형돌봄참여학생수","초등돌봄참여학생중 특수교육대상학생수","특수학교종일반 학급수","특수학교종일반 참여학생수","방과후학교 수익자부담금액","방과후학교 수익자부담외지원금액","초등돌봄교실 수익자부담금액","초등돌봄교실 수익자부담외지원금액"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001197","안강초등학교","02","공립","N","","0","0","20","233","20","233","44","1","13","0","0","0","0","0","0","0","0","28197250","0","17924120"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001198","양남초등학교","02","공립","N","","1","50","4","186","5","236","62","1","14","0","0","1","13","0","0","0","0","46320000","0","25000000"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001201","양동초등학교","02","공립","N","","1","35","7","184","8","219","67","1","20","0","0","1","29","0","0","0","0","12000000","0","33000000"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001202","양북초등학교","02","공립","N","","1","13","7","110","8","123","62","1","12","0","0","1","20","0","0","0","0","52291770","0","58911532"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001206","연안초등학교","02","공립","N","","0","0","4","95","4","95","37","1","15","0","0","1","23","0","0","0","0","10000000","0","20253090"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001207","영지초등학교","02","공립","N","","1","12","16","230","17","242","52","1","22","0","0","0","0","0","0","0","0","20300000","0","16210000"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001209","옥산초등학교","02","공립","N","","0","0","8","94","8","94","31","1","13","0","0","0","0","0","0","0","0","12000000","0","18000000"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001213","용강초등학교","02","공립","N","","4","134","9","339","13","473","272","1","25","0","0","1","17","0","0","0","71816160","17074630","4873700","35560000"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001216","용황초등학교","02","공립","N","","5","61","34","526","39","587","324","2","50","0","0","1","13","0","0","0","53587950","5827900","0","43000000"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001218","월성초등학교","02","공립","N","","3","68","4","78","7","146","93","2","20","0","0","1","5","0","0","0","33791250","8145000","1800000","36000000"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001219","유림초등학교","02","공립","N","","6","233","26","586","32","819","464","2","58","0","0","0","0","0","0","0","176520830","32423040","10665000","35997820"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001221","의곡초등학교","02","공립","N","","2","44","4","36","6","80","29","1","19","0","0","0","0","0","0","0","0","34334830","0","19174510"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001226","의곡초등학교일부분교장","02","공립","N","","0","0","2","7","2","7","7","0","0","0","0","0","0","0","0","0","0","14431240","0","0"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001229","입실초등학교","02","공립","N","","0","0","9","229","9","229","141","1","20","0","0","0","0","0","0","0","41325000","24075000","0","18000000"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001232","천북초등학교","02","공립","N","","4","99","12","476","16","575","88","1","29","0","0","0","0","0","0","0","0","14107000","0","18000000"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001235","천포초등학교","02","공립","N","","1","22","3","64","4","86","26","1","14","0","0","1","12","0","0","0","0","9603300","0","59973050"
